property_name,property_url,Price_pkr,review_score,review_count,address,distance_from_center_km,property_type,bed_type,breakfast_included,free_cancellation,reserve_without_payment,image,stars,city
Two bedroom furnished apartment in Main Shahrah e Faisal Karachi,https://www.booking.com/hotel/pk/two-bedroom-furnished-apartment-in-main-shahrah-e-faisal-karachi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=382&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759271&all_sr_blocks=1424080501_414029146_4_0_0&highlighted_blocks=1424080501_414029146_4_0_0&matching_block_id=1424080501_414029146_4_0_0&sr_pri_blocks=1424080501_414029146_4_0_0__2200000&from=searchresults,22000,,,Karachi,3.4,Two-Bedroom Apartment,"3 beds (2 singles, 1 double)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/688632319.webp?k=566147c3c68f62b7c0f50b94b8c2ca08f29ede55f06aa03a2ee35f5a899d2bc2&o=,4,Karachi
Hotel,https://www.booking.com/hotel/pk/karachi2.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=383&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759271&all_sr_blocks=1611580001_432063286_2_0_0&highlighted_blocks=1611580001_432063286_2_0_0&matching_block_id=1611580001_432063286_2_0_0&sr_pri_blocks=1611580001_432063286_2_0_0__1200000&from=searchresults,12000,,,"D.H.A., Karachi (D.H.A.)",7.4,Double Room,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/847477185.webp?k=21189f35d79ce0ab50e7eb80c35edbbae336bcac6fae5717901117647621d30b&o=,5,Karachi
"2 bed apartment in boundary walled society, Near airport",https://www.booking.com/hotel/pk/2-bed-apartment-in-boundary-walled-society-near-airport.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=384&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759271&all_sr_blocks=1613295501_432224015_4_0_0&highlighted_blocks=1613295501_432224015_4_0_0&matching_block_id=1613295501_432224015_4_0_0&sr_pri_blocks=1613295501_432224015_4_0_0__400000&from=searchresults,4000,1.0,1.0,Karachi,13.5,Two-Bedroom Apartment,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/848808348.webp?k=b2c0ead8cc04db4626037117435dc1521a3b643ab861702a90610fc15f67309f&o=,4,Karachi
Subhan Palace Family BnB Near Lasaina Restaurant & Millennium Mall,https://www.booking.com/hotel/pk/subhan-guest-house-near-lasania-restaurant.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=385&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759271&all_sr_blocks=926424302_364424464_0_1_0&highlighted_blocks=926424302_364424464_0_1_0&matching_block_id=926424302_364424464_0_1_0&sr_pri_blocks=926424302_364424464_0_1_0__621000&from=searchresults,6210,7.2,15.0,Karachi,7.3,Deluxe Twin Room,2 single beds,1,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/412372716.webp?k=f28e20966fa4de7f7ded1dba9d96043096c1c72c07596c1ca80e45fde091287e&o=,8,Karachi
Cozy & Stylish Studio Apt at DHA VI - Kh-Bukhari,https://www.booking.com/hotel/pk/cozy-amp-stylish-studio-apt-at-dha-vi-kh-bukhari.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=386&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759271&all_sr_blocks=1462445301_417551623_3_0_0&highlighted_blocks=1462445301_417551623_3_0_0&matching_block_id=1462445301_417551623_3_0_0&sr_pri_blocks=1462445301_417551623_3_0_0__1440000&from=searchresults,14400,,,"D.H.A., Karachi (D.H.A.)",8.9,One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",0,0,0,https://cf.bstatic.com/xdata/images/hotel/square240/719021922.webp?k=0abd232bff9dbbc983f60de405b14bfc5e35aa58a14a7a0c9854ff3a37afd8a6&o=,12,Karachi
Luxury 1 Bedroom Apartment DHA,https://www.booking.com/hotel/pk/luxury-1-bedroom-apartment-dha.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=387&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759271&all_sr_blocks=1477432001_419192463_2_0_0&highlighted_blocks=1477432001_419192463_2_0_0&matching_block_id=1477432001_419192463_2_0_0&sr_pri_blocks=1477432001_419192463_2_0_0__1050000&from=searchresults,10500,,,"D.H.A., Karachi (D.H.A.)",7.6,One-Bedroom Apartment,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/732584039.webp?k=993d19eeb5811e5ca7ec58d78ae30ba416913581ca82d7a25b2564e9d22f888a&o=,6,Karachi
Dream Inn Guest House,https://www.booking.com/hotel/pk/dream-inn-guest-house-karachi1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=388&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759271&all_sr_blocks=1353122001_407640688_2_1_0&highlighted_blocks=1353122001_407640688_2_1_0&matching_block_id=1353122001_407640688_2_1_0&sr_pri_blocks=1353122001_407640688_2_1_0__434913&from=searchresults,4349,,,Karachi,7.5,Double Room,"2 beds (1 single, 1 double)",1,0,1,https://cf.bstatic.com/xdata/images/hotel/square240/643278292.webp?k=4f58bc0eff50f941294677b7d8851213bb027f6c9a018d296452f6db2b3a9e89&o=,3,Karachi
Gourmet Getaway by Jannat Vacation Rentals,https://www.booking.com/hotel/pk/gourmet-getaway.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=389&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759271&all_sr_blocks=1352918901_430057232_4_0_0&highlighted_blocks=1352918901_430057232_4_0_0&matching_block_id=1352918901_430057232_4_0_0&sr_pri_blocks=1352918901_430057232_4_0_0__2095920&from=searchresults,20959,8.0,1.0,"D.H.A., Karachi (D.H.A.)",7.6,Three-Bedroom Apartment with Balcony,"4 beds (1 extra-large double, 1 sofa bed, 2 large doubles)",0,1,0,https://cf.bstatic.com/xdata/images/hotel/square240/790299361.webp?k=85dc7ae07792f07fd48f8d7ae5d973d2d7bb42d796bf4662349850578d05e927&o=,11,Karachi
Prestige comforts,https://www.booking.com/hotel/pk/prestige-comforts.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=390&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759271&all_sr_blocks=1469862401_418311764_2_2_0&highlighted_blocks=1469862401_418311764_2_2_0&matching_block_id=1469862401_418311764_2_2_0&sr_pri_blocks=1469862401_418311764_2_2_0__899910&from=searchresults,8999,,,Karachi,6.2,One-Bedroom Apartment,"3 beds (2 singles, 1 sofa bed)",0,0,1,https://cf.bstatic.com/xdata/images/hotel/square240/725929549.webp?k=5a3b60ba8100ce5d6ec03b970e8bf043f95bd3bf707592583602ca88f84bd103&o=,3,Karachi
Olive One bedroom Retreat,https://www.booking.com/hotel/pk/olive-one-bedroom-retreat.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=391&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759271&all_sr_blocks=1518792201_423568225_2_0_0&highlighted_blocks=1518792201_423568225_2_0_0&matching_block_id=1518792201_423568225_2_0_0&sr_pri_blocks=1518792201_423568225_2_0_0__1850000&from=searchresults,18500,9.0,1.0,Karachi,2.3,One-Bedroom Superior Apartment,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/770109083.webp?k=911c887edfc4a4b62a2d803c297d4828d5c75454e01ce026ad6160a729e85681&o=,4,Karachi
Al-Hameeda Hut,https://www.booking.com/hotel/pk/al-hameeda-hut.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=392&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759271&all_sr_blocks=1495087201_421172960_30_0_0&highlighted_blocks=1495087201_421172960_30_0_0&matching_block_id=1495087201_421172960_30_0_0&sr_pri_blocks=1495087201_421172960_30_0_0__3000000&from=searchresults,30000,,,Karachi,20.5,One-Bedroom House,"2 beds (1 double, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/748573238.webp?k=77adfa9ba1fac52fac605123836c807a833a05e06472378970e3aa27362dc32e&o=,4,Karachi
Royal Residency Guest House Karachi,https://www.booking.com/hotel/pk/residencey-inn-guest-hous.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=393&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759271&all_sr_blocks=607290117_237928748_0_0_0&highlighted_blocks=607290117_237928748_0_0_0&matching_block_id=607290117_237928748_0_0_0&sr_pri_blocks=607290117_237928748_0_0_0__600000&from=searchresults,6000,5.4,6.0,"Gulshan-E-Jamal, Karachi",7.5,Deluxe Double Room,1 extra-large double bed,0,0,1,https://cf.bstatic.com/xdata/images/hotel/square240/799176272.webp?k=fee87593d7b69fa5183f582be30cc600481c9eb08ea1f6700b5dec038f003294&o=,3,Karachi
Oasis inn apartment s,https://www.booking.com/hotel/pk/oasis-inn-apartment-s.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=394&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759271&all_sr_blocks=1424300101_414044371_0_0_0&highlighted_blocks=1424300101_414044371_0_0_0&matching_block_id=1424300101_414044371_0_0_0&sr_pri_blocks=1424300101_414044371_0_0_0__630000&from=searchresults,6300,,,"D.H.A., Karachi (D.H.A.)",9.6,One-Bedroom Apartment,"3 beds (1 double, 1 sofa bed, 1 large double)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/688734660.webp?k=0481b67e8745f6cedfc347c44b2342b04c66cf91ed943da7d408fab287921cc8&o=,5,Karachi
The Home Away From Home,https://www.booking.com/hotel/pk/the-home-away-from-home-karachi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=395&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759271&all_sr_blocks=1347218101_407078492_9_0_0&highlighted_blocks=1347218101_407078492_9_0_0&matching_block_id=1347218101_407078492_9_0_0&sr_pri_blocks=1347218101_407078492_9_0_0__4275000&from=searchresults,42750,10,2.0,"D.H.A., Karachi (D.H.A.)",4.9,Five-Bedroom House,"4 beds (2 sofa beds, 2 large doubles)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/725661743.webp?k=cf8f3647fb7a905d2eb0acd306ab65ff245ef06b0f46f1277f3dd47030b83759&o=,12,Karachi
Prime Location Stylish Apartment in DHA Karachi,https://www.booking.com/hotel/pk/prime-location-spacious-flat.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=396&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759271&all_sr_blocks=1392674201_411220270_0_0_0&highlighted_blocks=1392674201_411220270_0_0_0&matching_block_id=1392674201_411220270_0_0_0&sr_pri_blocks=1392674201_411220270_0_0_0__1500000&from=searchresults,15000,,,"D.H.A., Karachi (D.H.A.)",8.4,Two-Bedroom Apartment,2 double beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/669866291.webp?k=13aaffadfe137217dcc497a2a57b98bc4523f47c37c0a6462ab9c4e3a1f2bc72&o=,5,Karachi
3 bed DD fully furnished Apartment,https://www.booking.com/hotel/pk/3-bed-dd-fully-furnished-apartment.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=397&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759271&all_sr_blocks=1650993001_437114587_6_0_0&highlighted_blocks=1650993001_437114587_6_0_0&matching_block_id=1650993001_437114587_6_0_0&sr_pri_blocks=1650993001_437114587_6_0_0__2400000&from=searchresults,24000,,,"D.H.A., Karachi (D.H.A.)",9.6,One-Bedroom Apartment,"4 beds (3 doubles, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/872147975.webp?k=6a164f8a5c8672d8411369cb2c8aa12b6e9fe11b0671824de88715df442b8ebf&o=,6,Karachi
The Rooftop Haven Penthouse 2BR Gulistan E Joher BLK 14,https://www.booking.com/hotel/pk/the-rooftop-haven-penthouse-2br-gulistan-e-joher-blk-14.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=398&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759271&all_sr_blocks=1361573101_408472170_4_0_0&highlighted_blocks=1361573101_408472170_4_0_0&matching_block_id=1361573101_408472170_4_0_0&sr_pri_blocks=1361573101_408472170_4_0_0__1440000&from=searchresults,14400,10,2.0,Karachi,9.8,Two-Bedroom Apartment,2 extra-large double beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/648241247.webp?k=f792c4b9f6ea78dfa5e84dfb218d145dfd680a445e67765e0e5c9d5b327f7c45&o=,5,Karachi
Karachi Family Guest House,https://www.booking.com/hotel/pk/karachi-palace-guest-house.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=399&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759271&all_sr_blocks=1356097501_407911171_2_1_0&highlighted_blocks=1356097501_407911171_2_1_0&matching_block_id=1356097501_407911171_2_1_0&sr_pri_blocks=1356097501_407911171_2_1_0__749300&from=searchresults,7493,5.0,1.0,Karachi,7.3,Standard Double Room,1 extra-large double bed,1,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/645053780.webp?k=a77d8ed8a1adad0c67cf70583f9ff9c3f0dcb006d81d07f5fd3308a86f683253&o=,4,Karachi
Entire Ground Floor Elegance 3BR Gulistan e Joher Blk 14 Near Darul Sehat Hospital,https://www.booking.com/hotel/pk/ground-floor-elegance-3br-gulistan-e-joher-blk-14-near-darul-sehat-hospital.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=400&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759274&all_sr_blocks=1442553901_415687604_6_0_0&highlighted_blocks=1442553901_415687604_6_0_0&matching_block_id=1442553901_415687604_6_0_0&sr_pri_blocks=1442553901_415687604_6_0_0__2650000&from=searchresults,26500,10,2.0,Karachi,9.7,Three-Bedroom House,3 extra-large double beds,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/701206265.webp?k=29d87743faf6105fe0d21f46825a5a9c21c416f7df21f5677b488a00f87b1c32&o=,4,Karachi
Crown prestige,https://www.booking.com/hotel/pk/crown-prestige.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=401&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759274&all_sr_blocks=1469324601_418253758_2_2_0&highlighted_blocks=1469324601_418253758_2_2_0&matching_block_id=1469324601_418253758_2_2_0&sr_pri_blocks=1469324601_418253758_2_2_0__999900&from=searchresults,9999,,,Karachi,6.2,Apartment with Balcony,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/725657048.webp?k=224cdd60af88d96a05f3a8b69d4c19678d2f5e0e4956e2382bbca67d84716733&o=,4,Karachi
Rest and stay,https://www.booking.com/hotel/pk/rest-and-stay-karachi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=402&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759274&all_sr_blocks=1480414801_419503852_7_0_0&highlighted_blocks=1480414801_419503852_7_0_0&matching_block_id=1480414801_419503852_7_0_0&sr_pri_blocks=1480414801_419503852_7_0_0__1500000&from=searchresults,15000,,,Karachi,7.0,Three-Bedroom Apartment,"4 beds (1 single, 1 extra-large double, 2 sofa beds)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/735138275.webp?k=5fcacdcd28f7c05aec1b3f31b3880d918502fe4e8f029a8445d0b00ad856d5a4&o=,4,Karachi
Karachi Family Guest House,https://www.booking.com/hotel/pk/karachi-family-guest-house-karachi5.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=403&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759274&all_sr_blocks=1622934301_433063128_2_0_0&highlighted_blocks=1622934301_433063128_2_0_0&matching_block_id=1622934301_433063128_2_0_0&sr_pri_blocks=1622934301_433063128_2_0_0__1309000&from=searchresults,13090,,,Karachi,9.0,Deluxe Family Suite,1 double bed,0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/857203042.webp?k=572c00c8656784675657abed81f61cf2da66c2b740a79e49e1b5e78380e7660a&o=,5,Karachi
Beautiful nice familie friends stay in Bharia town karachi villa bahria NICE good,https://www.booking.com/hotel/pk/home-in-bharia-town-karachi-villa-precinct-27.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDWNpdHlfLTI3NjQ1ODRICVgEaLUBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAL2i8LTBsACAdICJDM2N2ZjNzMzLWQxZjMtNGIzYy1hNzk4LTM5NDA5M2M3YTk2OdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-08-06&checkout=2026-08-07&dest_id=-2764584&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=404&sr_order=popularity&srpvid=440f55fbd93f0178&srepoch=1785759274&all_sr_blocks=1377374301_409859979_2_0_0&highlighted_blocks=1377374301_409859979_2_0_0&matching_block_id=1377374301_409859979_2_0_0&sr_pri_blocks=1377374301_409859979_2_0_0__990000&from=searchresults,9900,,,Karachi,11.4,One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",0,1,1,https://cf.bstatic.com/xdata/images/hotel/square240/658383726.webp?k=ac575b5f1419b138451d244c82da5f27563188ccce5d3ad78efd105733fc2777&o=,4,Karachi
